sex,x_log_wage,density,median_log_wage,gap_low,gap_high
Male,3.3870224765651904,0.17657075184800305,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.398942278759904,0.1735083743542318,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.410862080954617,0.17020368223172913,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.4227818831493306,0.16662149253806416,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.434701685344044,0.16278215571050925,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.4466214875387577,0.15874843356303614,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.4585412897334713,0.15460757451660997,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.4704610919281844,0.15045244200468053,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.482380894122898,0.1463652876660188,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.4943006963176115,0.14240683042606833,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.506220498512325,0.13861191736309939,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.5181403007070386,0.13499150745047905,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.5300601029017518,0.13153936858943815,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.5419799050964653,0.12824099964975372,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.553899707291179,0.12508205880606774,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.5658195094858924,0.12205402097776061,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.577739311680606,0.11915576550015143,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.589659113875319,0.11639104767536557,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.6015789160700327,0.11376300792956257,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.6134987182647462,0.11126771081385642,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.62541852045946,0.10888897109804736,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.6373383226541733,0.10659635724091739,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.649258124848887,0.10434737461825308,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.6611779270436,0.10209367220579514,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.6730977292383136,0.09979000648315188,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.685017531433027,0.09740393416651892,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.6969373336277407,0.09492398544990951,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.7088571358224542,0.09236442854634606,2.302585092994046,2.21375387928743,2.302585092994046
